YEAR MONTH DAY PRCP TMAX TMIN TAVG
2000 3 28 0 0.53 -9.67 -4.57
2000 3 29 1.05 18.47 -1.1 8.68
2000 3 30 0 3.17 -14.71 -5.77
2000 3 31 0 10.17 -1.23 4.47
2000 4 1 0 15.62 1.65 8.63
2000 4 2 0 13.38 0.98 7.18
2000 4 3 2.03 3.17 -5.01 -0.92
2000 4 4 0 3.65 -4.07 -0.21
2000 4 5 0 16.51 1.24 8.88
2000 4 6 0.28 13.78 2.54 8.16
2000 4 7 1.67 9.56 1.48 5.52
2000 4 8 2.2 13.53 2.04 7.79
2000 4 9 0 14.17 -1.53 6.32
2000 4 10 0 14.47 -3.15 5.66
2000 4 11 0 10.15 -3.94 3.11
2000 4 12 0 8.56 -0.44 4.06
2000 4 13 0.3 9.2 -2.86 3.17
2000 4 14 5.75 23.58 9.73 16.66
2000 4 15 0.2 8.71 2.97 5.84
2000 4 16 0 10.57 -1.31 4.63
2000 4 17 0 15.24 -3.12 6.06
2000 4 18 0 7.6 -7.14 0.23
2000 4 19 0 20.02 0.81 10.41
2000 4 20 4.57 16.03 -0.95 7.54
2000 4 21 0 9.9 -0.13 4.88
2000 4 22 0 12.7 -1.36 5.67
2000 4 23 0 25.37 12.04 18.7
2000 4 24 2.78 13.98 -2.33 5.83
2000 4 25 0.03 9.04 1.28 5.16
2000 4 26 0 18.36 6.29 12.32
2000 4 27 0 16.61 5.04 10.82
2000 4 28 0 16.29 -0.63 7.83
2000 4 29 0 22.95 1.64 12.29
2000 4 30 2.9 15.17 3.01 9.09
2000 5 1 0.65 19.88 2.14 11.01
2000 5 2 1.48 18.59 3.77 11.18
2000 5 3 0 19.66 4.12 11.89
2000 5 4 0.68 25.11 5.9 15.5
2000 5 5 0.15 17.42 1.9 9.66
2000 5 6 0.05 11.53 1.44 6.48
2000 5 7 0 14.89 0.24 7.57
2000 5 8 27.58 19.87 3.17 11.52
2000 5 9 14.57 17.5 7.78 12.64
2000 5 10 0.05 22.04 10 16.02
2000 5 11 0 27.97 10.81 19.39
2000 5 12 0 21.1 4.01 12.55
2000 5 13 0 21.47 5.81 13.64
2000 5 14 0 20 6.29 13.14
2000 5 15 0 19.31 -0.56 9.38
2000 5 16 0 21.85 7.51 14.68
2000 5 17 0 22.12 4.23 13.18
2000 5 18 0 21.23 4.99 13.11
2000 5 19 0 11.3 3.96 7.63
2000 5 20 0 24.15 6.89 15.52
2000 5 21 1.67 11.53 2.76 7.14
2000 5 22 0.75 15.39 0.8 8.1
2000 5 23 4.57 15.65 8.8 12.23
2000 5 24 0 15.86 9.24 12.55
2000 5 25 6.8 22.54 9.08 15.81
2000 5 26 0 21.8 10.93 16.37
2000 5 27 0 29.73 13.16 21.45
2000 5 28 0 22.05 7.13 14.59
2000 5 29 0 26.73 9.6 18.16
2000 5 30 0 19.33 1.76 10.54
2000 5 31 5.43 27.77 12.56 20.16
2000 6 1 0.6 26.4 12.99 19.7
2000 6 2 0 17.08 0.36 8.72
2000 6 3 0 25.29 6.6 15.95
2000 6 4 0 21.77 4.01 12.89
2000 6 5 0 26.04 7.16 16.6
2000 6 6 0 21.88 14.33 18.11
2000 6 7 0 22.03 6.09 14.06
2000 6 8 16.5 21.06 12.05 16.55
2000 6 9 13.05 17.16 7.19 12.18
2000 6 10 1.25 16.6 10.14 13.37
2000 6 11 0 27.86 13.04 20.45
2000 6 12 0.45 26.68 13.6 20.14
2000 6 13 2.47 27.42 9.58 18.5
2000 6 14 0 23.08 12.12 17.6
2000 6 15 0 32.8 14.92 23.86
2000 6 16 0 21.23 4.24 12.73
2000 6 17 1.35 21.51 8.69 15.1
2000 6 18 0.17 23.41 12.76 18.09
2000 6 19 1.58 26.89 19.99 23.44
2000 6 20 0.52 27.34 19.45 23.39
2000 6 21 0.9 25.85 13.54 19.7
2000 6 22 0.8 31.38 18.56 24.97
2000 6 23 0.12 27.77 13.93 20.85
2000 6 24 1.2 25.98 8.75 17.37
2000 6 25 0 30.9 15.84 23.37
2000 6 26 0 26.93 11.73 19.33
2000 6 27 0.93 31.36 14.71 23.04
2000 6 28 0.32 27.58 14.54 21.06
2000 6 29 0.85 25.78 12.45 19.12
2000 6 30 11.95 27.7 15.93 21.81
2000 7 1 17.73 20.22 16.5 18.36
2000 7 2 0 30.34 15.99 23.16
2000 7 3 0 27.66 12.28 19.97
2000 7 4 0 31.11 15.48 23.3
2000 7 5 0 30.37 18.97 24.67
2000 7 6 0 25.25 7.48 16.37
2000 7 7 0 25.52 6.55 16.04
2000 7 8 22.95 31.21 19.51 25.36
2000 7 9 6.65 26.64 15.11 20.88
2000 7 10 0.85 25.95 17.68 21.81
2000 7 11 0 24.04 6.54 15.29
2000 7 12 0 28.74 10.33 19.54
2000 7 13 0 31.59 11.21 21.4
2000 7 14 0 26.59 9.08 17.84
2000 7 15 1.05 26.8 11.62 19.21
2000 7 16 0 21.53 9.26 15.39
2000 7 17 5.05 29.6 16.26 22.93
2000 7 18 0.22 33.84 18.8 26.32
2000 7 19 0 27.93 9.06 18.5
2000 7 20 3.12 29.75 16.58 23.16
2000 7 21 12.77 31.14 18.28 24.71
2000 7 22 6.3 26.98 15.83 21.41
2000 7 23 0 24.7 17.4 21.05
2000 7 24 0 28.21 11.41 19.81
2000 7 25 8.93 23.24 9.13 16.18
2000 7 26 8.93 33.87 18.12 25.99
2000 7 27 0 23.21 14.75 18.98
2000 7 28 0.57 24.59 8.83 16.71
2000 7 29 14.48 25.98 8.91 17.45
2000 7 30 14.6 30.16 15.35 22.75
2000 7 31 0 27.86 13.49 20.68
2000 8 1 0 24.68 11.91 18.3
2000 8 2 0 28.08 9.82 18.95
2000 8 3 5.07 30.65 13.93 22.29
2000 8 4 2.9 31.34 19.64 25.49
2000 8 5 0.47 24.54 12.89 18.71
2000 8 6 0.43 30.19 17.39 23.79
2000 8 7 7.93 26.69 14.66 20.68
2000 8 8 0.93 22.86 13.15 18
2000 8 9 0.12 30.07 16.12 23.09
2000 8 10 0.05 23.08 12.42 17.75
2000 8 11 0 21.16 10.3 15.73
2000 8 12 0.12 28.97 14.15 21.56
2000 8 13 1.42 30.52 14.03 22.27
2000 8 14 2.12 25.95 13.7 19.82
2000 8 15 0 29.64 13.39 21.52
2000 8 16 0 24.95 12.72 18.84
2000 8 17 0.08 30.35 15.06 22.71
2000 8 18 0 20.48 8.45 14.46
2000 8 19 1.15 27.31 14.1 20.7
2000 8 20 1.2 24.72 13.6 19.16
2000 8 21 0 26.85 9.19 18.02
2000 8 22 0 28.46 8.75 18.61
2000 8 23 5.78 24.27 9.91 17.09
2000 8 24 8.73 24.15 8.57 16.36
2000 8 25 0 17.33 8.17 12.75
2000 8 26 0 29.1 9.97 19.54
2000 8 27 0 28.66 12.76 20.71
2000 8 28 4.47 24.8 8.69 16.75
2000 8 29 0 17.14 14.81 15.98
2000 8 30 0 25.84 8.92 17.38
2000 8 31 0 30.62 15.83 23.23
2000 9 1 0 29.71 18.51 24.11
2000 9 2 0.05 27 18.87 22.94
2000 9 3 0.55 28.19 13.21 20.7
2000 9 4 1.88 16.8 12.2 14.5
2000 9 5 0 24.99 5.32 15.15
2000 9 6 0 35.35 18.38 26.87
2000 9 7 0.47 23.18 9.66 16.42
2000 9 8 0.08 29.11 13.71 21.41
2000 9 9 0 24.12 12.55 18.34
2000 9 10 1.17 18.52 4.73 11.62
2000 9 11 1.98 18.79 4.49 11.64
2000 9 12 2.75 21.32 4.81 13.06
2000 9 13 1 23.67 13.59 18.63
2000 9 14 4.18 15.95 11.33 13.64
2000 9 15 0 18.51 8.09 13.3
2000 9 16 0 26.73 14.5 20.62
2000 9 17 0 25.84 11.52 18.68
2000 9 18 0 27.25 11.54 19.39
2000 9 19 0 17.11 3.43 10.27
2000 9 20 0 18.69 2.53 10.61
2000 9 21 0 19.64 0.14 9.89
2000 9 22 0.08 19.75 5.91 12.83
2000 9 23 0 27.13 15.68 21.41
2000 9 24 0 20.91 7.37 14.14
2000 9 25 0 15.9 1.14 8.52
2000 9 26 3.17 17.35 7.38 12.37
2000 9 27 1.2 23.55 5.15 14.35
2000 9 28 2.67 20.61 5.17 12.89
2000 9 29 79.38 20.82 11.71 16.27
2000 9 30 6.12 16.95 11.71 14.33
2000 10 1 1.27 16.26 5.04 10.65
2000 10 2 0 20.51 6.27 13.39
2000 10 3 0 10.36 -3.33 3.51
2000 10 4 15.7 20.22 11.23 15.72
2000 10 5 0 20.14 5.43 12.79
2000 10 6 0 22.44 2.29 12.37
2000 10 7 0 22.77 5.59 14.18
2000 10 8 1.75 24.29 12.21 18.25
2000 10 9 0 15.95 4.2 10.07
2000 10 10 0 18.82 1.19 10.01
2000 10 11 47.62 19.57 0.02 9.8
2000 10 12 5.18 13.4 7.69 10.54
2000 10 13 14.4 22.97 15.69 19.33
2000 10 14 4.65 19.42 6.87 13.15
2000 10 15 0.6 15.43 9.2 12.31
2000 10 16 0.35 13.58 9.19 11.38
2000 10 17 3.12 16.73 7.77 12.25
2000 10 18 3.8 14.99 5 10
2000 10 19 0.08 17.12 5.07 11.1
2000 10 20 0.55 11.95 -4.74 3.6
2000 10 21 0 20.06 -3.08 8.49
2000 10 22 0 24.05 10.55 17.3
2000 10 23 0 20.9 10.69 15.79
2000 10 24 0 15.68 -2.63 6.53
2000 10 25 0 14.15 -0.6 6.78
2000 10 26 0 17.7 -2.99 7.35
2000 10 27 0 13.25 -5.09 4.08
2000 10 28 0 17.29 -0.86 8.21
2000 10 29 0 8.83 -1.27 3.78
2000 10 30 0.38 20.22 5.63 12.92
2000 10 31 0 22.86 8.21 15.54
2000 11 1 0 15.66 -3.18 6.24
2000 11 2 0 8.89 -6.31 1.29
2000 11 3 0 15.66 2.41 9.04
2000 11 4 0 18.79 1.01 9.9
2000 11 5 0 18.63 -0.62 9
2000 11 6 0 14.96 -0.17 7.4
2000 11 7 0 7.14 -2.9 2.12
2000 11 8 8.7 13.39 1.36 7.38
2000 11 9 2.05 8.58 -0.84 3.87
2000 11 10 0.17 8.26 2.65 5.46
2000 11 11 0 11.08 -0.98 5.05
2000 11 12 6.07 11.87 -2.79 4.54
2000 11 13 24.48 14.24 1.53 7.88
2000 11 14 0.25 10.62 7.89 9.25
2000 11 15 0 3.71 -0.91 1.4
2000 11 16 7.1 6.9 1.59 4.25
2000 11 17 0.9 9.23 -3 3.12
2000 11 18 0 10.29 1.21 5.75
2000 11 19 0 10.86 -2.33 4.26
2000 11 20 0 7.63 -3.81 1.91
2000 11 21 0 5.11 -4.67 0.22
2000 11 22 0 10.24 -1.74 4.25
2000 11 23 0 0.09 -7.8 -3.86
2000 11 24 13.32 12.31 -2.81 4.75
2000 11 25 1.02 1.72 -8.12 -3.2
2000 11 26 10.32 8.79 -3.6 2.59
2000 11 27 12.2 6.2 0.29 3.25
2000 11 28 13.48 4.34 -7.45 -1.56
2000 11 29 6.05 14.98 3.36 9.17
2000 11 30 8.32 6.69 -2.77 1.96
2000 12 1 0 3.6 -5.67 -1.03
2000 12 2 0 4.38 -3.41 0.48
2000 12 3 0 8.31 -10.75 -1.22
2000 12 4 0 1.91 -3.73 -0.91
2000 12 5 0 4.08 -5.88 -0.9
2000 12 6 0 4.06 -6.49 -1.22
2000 12 7 5.38 5.14 -5.68 -0.27
2000 12 8 0.22 8.22 -3.63 2.3
2000 12 9 0.2 -1.73 -13.12 -7.42
2000 12 10 0 4.57 -5.87 -0.65
2000 12 11 0 3.19 -7.1 -1.95
2000 12 12 0.08 3.93 -2.73 0.6
2000 12 13 5.93 6.34 1.78 4.06
2000 12 14 2.53 4.14 -10.1 -2.98
2000 12 15 15.2 6.11 -1.76 2.18
2000 12 16 0 -6.59 -14.41 -10.5
2000 12 17 0 -6 -17.31 -11.65
2000 12 18 0 -1.25 -12.54 -6.89
2000 12 19 2.83 3.95 -1.04 1.46
2000 12 20 2.7 -3.74 -11.73 -7.74
2000 12 21 9.2 -7.87 -10.91 -9.39
2000 12 22 21.5 13.65 4.16 8.91
2000 12 23 0 7.94 4.16 6.05
2000 12 24 11.25 -5.53 -21.67 -13.6
2000 12 25 3.35 2.86 -8.47 -2.81
2000 12 26 1.85 0.52 -5.65 -2.57
2000 12 27 11.68 -1.93 -17.44 -9.69
2000 12 28 0 9.44 -2.9 3.27
2000 12 29 30.3 9.57 -3.86 2.86
2000 12 30 8.07 8.64 -1.38 3.63
2000 12 31 0.32 2.42 -4.56 -1.07
2001 1 1 2.41 10.51 1.73 6.12
2001 1 2 0.61 0.53 -5.55 -2.51
2001 1 3 0.51 1.8 -9.56 -3.88
2001 1 4 0.49 1.55 -7.35 -2.9
2001 1 5 1.91 0.93 -4.89 -1.98
2001 1 6 0 -7.66 -21.13 -14.39
2001 1 7 0 -7.65 -17.69 -12.67
2001 1 8 0.12 2.54 -9.82 -3.64
2001 1 9 5.09 6.13 -9.25 -1.56
2001 1 10 0 -1.82 -6.54 -4.18
2001 1 11 0 -11.33 -20.12 -15.73
2001 1 12 0 5.51 -3.23 1.14
2001 1 13 0.54 -0.6 -7.89 -4.25
2001 1 14 0 0.48 -10.02 -4.77
2001 1 15 0 -2.09 -10.06 -6.08
2001 1 16 1.22 2.56 -9.22 -3.33
2001 1 17 1.09 3.93 -0.65 1.64
2001 1 18 3.44 11.92 0.19 6.05
2001 1 19 0 2.77 -16.23 -6.73
2001 1 20 0 -0.66 -6.57 -3.62
2001 1 21 0.25 1.89 -13.42 -5.76
2001 1 22 0 -4.78 -17.59 -11.19
2001 1 23 0 -1.87 -22.98 -12.43
2001 1 24 0 5.04 -7.59 -1.27
2001 1 25 0 4.09 -10.4 -3.16
2001 1 26 4.59 -3.27 -14.69 -8.98
2001 1 27 3.57 1.91 -1.6 0.15
2001 1 28 0 3.5 -2.02 0.74
2001 1 29 0 4.11 -9.58 -2.73
2001 1 30 0 -3.13 -8.41 -5.77
2001 1 31 0 -6.25 -15.46 -10.86
2001 2 1 0 -2.77 -20.29 -11.53
2001 2 2 0 -1.18 -14.34 -7.76
2001 2 3 1.84 -0.17 -14.61 -7.39
2001 2 4 4.02 1.35 -9.01 -3.83
2001 2 5 0.97 1.5 -6.49 -2.5
2001 2 6 0.1 -4.86 -18.16 -11.51
2001 2 7 0 4.36 -10.85 -3.24
2001 2 8 0 16.17 -0.97 7.6
2001 2 9 0 4.14 -10.94 -3.4
2001 2 10 0 -0.45 -16.04 -8.24
2001 2 11 0.05 -2.23 -9.2 -5.71
2001 2 12 0.42 -5.5 -15.44 -10.47
2001 2 13 0 4.6 -5.25 -0.33
2001 2 14 0 -6.26 -24.92 -15.59
2001 2 15 0.61 -5.13 -23.52 -14.32
2001 2 16 0 -1.37 -16.12 -8.75
2001 2 17 0 10.15 -8.74 0.7
2001 2 18 0 2.52 -13.99 -5.74
2001 2 19 0 -9.14 -20.12 -14.63
2001 2 20 0 3.69 -6.24 -1.28
2001 2 21 0.46 0.82 -12.07 -5.62
2001 2 22 11.32 -4.23 -12.26 -8.25
2001 2 23 3.11 -2.64 -9.22 -5.93
2001 2 24 7.17 4.54 -0.7 1.92
2001 2 25 0.92 3.36 -5.05 -0.84
2001 2 26 0 4.71 -8.59 -1.94
2001 2 27 0 -2.27 -18.95 -10.61
2001 2 28 0 8.26 -1.06 3.6
2001 3 1 0 -5.33 -20.65 -12.99
2001 3 2 0 2.48 -10.93 -4.22
2001 3 3 0 1.05 -4.82 -1.89
2001 3 4 0 -3.18 -11.43 -7.3
2001 3 5 0.51 6.64 -2.45 2.09
2001 3 6 0.1 8.43 -1.51 3.46
2001 3 7 0 10.19 -8.52 0.84
2001 3 8 0 3.3 -14.93 -5.81
2001 3 9 0 -1.38 -16.78 -9.08
2001 3 10 0 0.76 -17.67 -8.46
2001 3 11 0 1.26 -15.46 -7.1
2001 3 12 0 11.87 -5.69 3.09
2001 3 13 0 -0.38 -10.69 -5.54
2001 3 14 0.42 10.73 -4.14 3.3
2001 3 15 0 2.04 -7.95 -2.96
2001 3 16 0 4.77 -4.71 0.03
2001 3 17 0 4.77 -4.71 0.03
2001 3 18 0 0.49 -8.08 -3.8
2001 3 19 0.46 -0.07 -7.95 -4.01
2001 3 20 0 2.04 -7.95 -2.96
2001 3 21 0 7.62 -4.88 1.37
2001 3 22 0 5.84 -4.74 0.55
2001 3 23 0 2.32 -17.46 -7.57
2001 3 24 0 2.37 -6.07 -1.85
2001 3 25 3.37 15.91 0.39 8.15
2001 3 26 6.02 7.16 -3.76 1.7
2001 3 27 0 5.55 -4.72 0.42
2001 3 28 0.59 3.01 -7.79 -2.39
2001 3 29 4.94 5.98 -3.03 1.48
2001 3 30 2.99 7.42 0.64 4.03
2001 3 31 16.5 9.85 -0.42 4.71
2001 4 1 0 13.57 -0.49 6.54
2001 4 2 0 8.88 -3.02 2.93
2001 4 3 0 9.5 0.77 5.13
2001 4 4 0 10.48 -0.36 5.06
2001 4 5 1.94 17.85 0.25 9.05
2001 4 6 0 6.94 -4.6 1.17
2001 4 7 0 14.45 0.34 7.39
2001 4 8 0.2 13.46 -1.04 6.21
2001 4 9 0 9.26 0.55 4.91
2001 4 10 12.15 10.87 0.87 5.87
2001 4 11 42.04 13.63 0.7 7.17
2001 4 12 1.09 8.68 0.18 4.43
2001 4 13 0 14.35 -0.79 6.78
2001 4 14 0 12.49 -1.41 5.54
2001 4 15 0.12 16.62 -1 7.81
2001 4 16 0 13.28 -2.12 5.58
2001 4 17 7.39 17.43 -0.28 8.57
2001 4 18 0 8.06 -0.14 3.96
2001 4 19 0.08 16.18 -1.22 7.48
2001 4 20 0 16.47 2.6 9.54
2001 4 21 0 18.7 1.9 10.3
2001 4 22 0 32.32 11.79 22.05
2001 4 23 0 5.97 -3.84 1.06
2001 4 24 0.35 23.33 7.3 15.31
2001 4 25 6.74 20.76 10.45 15.61
2001 4 26 0.94 12.79 4.77 8.78
2001 4 27 3.79 12.68 4.78 8.73
2001 4 28 1.61 17.7 7.93 12.81
2001 4 29 0.05 15.07 4.28 9.68
2001 4 30 0 15.3 -0.24 7.53
2001 5 1 10.65 16.74 2.15 9.44
2001 5 2 12.31 11.09 2.42 6.75
2001 5 3 0 8.35 2.71 5.53
2001 5 4 0 23.31 1.27 12.29
2001 5 5 12.24 23.17 4.33 13.75
2001 5 6 0 24.27 3.46 13.87
2001 5 7 0 23.72 4.99 14.36
2001 5 8 0 17.72 3.2 10.46
2001 5 9 0 17.58 4.79 11.18
2001 5 10 0 24.32 8.35 16.34
2001 5 11 0.51 10.41 0.6 5.5
2001 5 12 2.82 21.15 4.63 12.89
2001 5 13 0 15.11 3.31 9.21
2001 5 14 0 20 6.29 13.14
2001 5 15 0.12 24.34 8.56 16.45
2001 5 16 0.59 16.38 -0.71 7.83
2001 5 17 0 21.94 3.23 12.59
2001 5 18 0 17.01 2.54 9.78
2001 5 19 0.54 23.59 5.72 14.65
2001 5 20 0.17 17 3.8 10.4
2001 5 21 0.05 23.92 12.47 18.2
2001 5 22 1.66 18.49 5.25 11.87
2001 5 23 20.34 8.97 3.63 6.3
2001 5 24 5.04 13.48 3.11 8.29
2001 5 25 6.42 8.91 5.93 7.42
2001 5 26 2.91 9.54 6.92 8.23
2001 5 27 0.67 17.28 6.28 11.78
2001 5 28 0 13.91 -2.82 5.54
2001 5 29 0 24.99 6.4 15.7
2001 5 30 0 19.33 1.76 10.54
2001 5 31 2.82 21.18 7.66 14.42
2001 6 1 0 26.88 7.98 17.43
2001 6 2 0 16.42 3.04 9.73
2001 6 3 0.05 18.62 1.8 10.21
2001 6 4 0.12 21.21 2.21 11.71
2001 6 5 0.2 28.5 11.44 19.97
2001 6 6 6.31 25.96 15.8 20.88
2001 6 7 0 23.71 9.15 16.43
2001 6 8 0 24.33 6.89 15.61
2001 6 9 0 24.32 7.93 16.12
2001 6 10 0 23.32 9.53 16.43
2001 6 11 0 18.67 3.94 11.31
2001 6 12 10.12 30.14 15.64 22.89
2001 6 13 6.52 21.83 13.1 17.46
2001 6 14 18.05 30.15 20.18 25.16
2001 6 15 0 22.22 7.68 14.95
2001 6 16 7.44 23.8 7.15 15.48
2001 6 17 0.72 19.44 13.72 16.58
2001 6 18 15.54 22.17 16.4 19.29
2001 6 19 4.49 21.04 12.61 16.82
2001 6 20 36.25 26.1 13.58 19.84
2001 6 21 0.32 17.28 11.91 14.6
2001 6 22 12.11 22.24 13.99 18.11
2001 6 23 11.2 32.45 18.29 25.37
2001 6 24 0 29.27 14.44 21.86
2001 6 25 0 22.06 9.95 16
2001 6 26 0 27.84 12.75 20.3
2001 6 27 0 30.96 17.57 24.27
2001 6 28 0 25.91 11.7 18.8
2001 6 29 0 31.19 14.04 22.62
2001 6 30 0 25.61 14.41 20.01
2001 7 1 0 27.08 7.63 17.36
2001 7 2 10.4 26.1 15.14 20.62
2001 7 3 2.46 23.6 11.96 17.78
2001 7 4 34.24 32.63 18.68 25.66
2001 7 5 3.07 24.47 13.64 19.05
2001 7 6 5.17 25.08 16.25 20.66
2001 7 7 0.2 18.22 15.23 16.73
2001 7 8 0.05 22.84 12.97 17.91
2001 7 9 0 25.47 11.75 18.61
2001 7 10 0 24.66 11.39 18.02
2001 7 11 0.92 25.05 8.12 16.59
2001 7 12 0 24.48 15.04 19.76
2001 7 13 1.11 29.23 15.8 22.52
2001 7 14 0 24.39 6.15 15.27
2001 7 15 0.28 27.08 10.27 18.67
2001 7 16 0 29.98 11.63 20.8
2001 7 17 0 30.08 17.33 23.7
2001 7 18 0 27.84 10.2 19.02
2001 7 19 0 31.62 19.65 25.63
2001 7 20 0 33.15 14.82 23.98
2001 7 21 0 29.85 11.99 20.92
2001 7 22 0 26.21 8.07 17.14
2001 7 23 0 28.46 11.09 19.77
2001 7 24 0 27.07 18.22 22.64
2001 7 25 8.93 23.24 9.13 16.18
2001 7 26 4.99 28.52 17.99 23.25
2001 7 27 3.79 30.46 17.71 24.09
2001 7 28 0.28 28.37 13.86 21.12
2001 7 29 2.66 28.33 10.24 19.29
2001 7 30 11.89 26.8 15.54 21.17
2001 7 31 4.92 27.2 16.74 21.97
2001 8 1 0 26.06 14.74 20.4
2001 8 2 15.71 28.67 13.7 21.19
2001 8 3 6.34 26.31 17.97 22.14
2001 8 4 0 20.17 15.29 17.73
2001 8 5 0 33.45 18.53 25.99
2001 8 6 2.57 26.37 17.83 22.1
2001 8 7 2.84 24.65 11.78 18.21
2001 8 8 59.41 26.55 18.06 22.3
2001 8 9 10.38 27.67 19.29 23.48
2001 8 10 15.78 16.12 10.75 13.44
2001 8 11 23.96 17.34 12.11 14.72
2001 8 12 0 21.02 14.1 17.56
2001 8 13 0 19.42 5.87 12.65
2001 8 14 0 30.35 13.66 22.01
2001 8 15 0 26.52 13.68 20.1
2001 8 16 6.06 25.18 12.01 18.59
2001 8 17 33.55 26.7 17.77 22.23
2001 8 18 0.84 21.56 13.72 17.64
2001 8 19 13.13 25.99 12.38 19.18
2001 8 20 3.84 29.48 14.46 21.97
2001 8 21 1.29 27.81 13.46 20.63
2001 8 22 0.54 27.1 13.43 20.27
2001 8 23 0 25.91 11.87 18.89
2001 8 24 0.46 23.91 6.46 15.19
2001 8 25 0 24.97 12.93 18.95
2001 8 26 0.22 28.87 12.47 20.67
2001 8 27 0 21.9 9.15 15.52
2001 8 28 0 25.29 5.88 15.58
2001 8 29 0 32.14 10.19 21.16
2001 8 30 2.54 24.56 11.92 18.24
2001 8 31 1.29 26.45 12.97 19.71
2001 9 1 0 28.89 13.2 21.05
2001 9 2 0 30.82 13.57 22.2
2001 9 3 1.99 28.05 14.62 21.34
2001 9 4 16.89 19.28 12.31 15.8
2001 9 5 0.05 25.86 15.08 20.47
2001 9 6 0.08 25.42 10.75 18.09
