YEAR MONTH DAY PRCP TMAX TMIN TAVG
2000 7 20 7 27.99 15.08 21.54
2000 7 21 1.08 28.91 17.5 23.2
2000 7 22 21.65 24.24 7.54 15.89
2000 7 23 6.2 26.77 16.63 21.7
2000 7 24 17.52 29.14 19.28 24.21
2000 7 25 6.68 27.93 14.84 21.38
2000 7 26 1.08 28.91 17.5 23.2
2000 7 27 18.95 26.32 16.25 21.29
2000 7 28 0 29.66 19.88 24.77
2000 7 29 0 26.47 9.5 17.98
2000 7 30 0 30.05 14.71 22.38
2000 7 31 0 28.02 17.12 22.57
2000 8 1 0 28.28 11.71 20
2000 8 2 0 29.39 17.74 23.56
2000 8 3 0 31.02 14.57 22.8
2000 8 4 0 26.23 6.72 16.48
2000 8 5 0 28.88 12.47 20.68
2000 8 6 1.05 30.79 14.62 22.7
2000 8 7 16.8 26.19 13.6 19.89
2000 8 8 0 25.63 14.21 19.92
2000 8 9 0 22.59 5.27 13.93
2000 8 10 0 31.24 14.16 22.7
2000 8 11 5.47 28.07 11.65 19.86
2000 8 12 0 24.37 10.91 17.64
2000 8 13 1.2 28.92 16.54 22.73
2000 8 14 0 21.71 10.55 16.13
2000 8 15 0 25.82 10.29 18.05
2000 8 16 0 24.95 12.72 18.84
2000 8 17 0.1 24.51 14.3 19.41
2000 8 18 0.17 27.77 12.92 20.34
2000 8 19 0 29.81 13.99 21.9
2000 8 20 0.43 30.47 13.25 21.86
2000 8 21 0.82 26.93 13.66 20.3
2000 8 22 10.07 26.55 17.77 22.16
2000 8 23 0.73 20.14 13.63 16.89
2000 8 24 1.6 20.42 14.47 17.45
2000 8 25 0 23.38 10.98 17.18
2000 8 26 3.1 30.11 13.77 21.94
2000 8 27 16.6 20.71 10.43 15.57
2000 8 28 24.95 24.65 9.93 17.29
2000 8 29 2.38 20.29 14.98 17.63
2000 8 30 0 20.77 0.07 10.42
2000 8 31 1.23 28.73 10.09 19.41
2000 9 1 2.38 23.37 15.24 19.3
2000 9 2 0.22 22.61 14.58 18.59
2000 9 3 0.25 23.07 13.83 18.45
2000 9 4 0.25 23.07 13.83 18.45
2000 9 5 14.65 29.7 16.62 23.16
2000 9 6 1.12 20.22 13.31 16.77
2000 9 7 5.93 17.37 6.66 12.02
2000 9 8 1.38 25.5 8.93 17.21
2000 9 9 0 23.63 10.15 16.89
2000 9 10 0 25.81 13.51 19.66
2000 9 11 0 28.82 7.61 18.21
2000 9 12 0.3 28.64 10.2 19.42
2000 9 13 16.5 22.34 13.91 18.12
2000 9 14 1.42 17.38 8.85 13.11
2000 9 15 6.57 17.34 11.25 14.29
2000 9 16 24.4 24.33 12.16 18.24
2000 9 17 2.75 21.47 11.98 16.73
2000 9 18 0 16.62 4.92 10.77
2000 9 19 0 20.5 6.07 13.29
2000 9 20 0 23.23 7.29 15.26
2000 9 21 0 23.01 8.22 15.62
2000 9 22 0 26.61 10 18.3
2000 9 23 0 25.82 8.89 17.36
2000 9 24 0 20.91 7.37 14.14
2000 9 25 0 30.38 18.93 24.66
2000 9 26 0 20.52 6.78 13.65
2000 9 27 24.15 29.72 17.59 23.66
2000 9 28 23.83 19.74 13.11 16.42
2000 9 29 0.57 16.06 9.16 12.61
2000 9 30 0 16.75 3.88 10.31
2000 10 1 0 23.19 9.13 16.16
2000 10 2 0 19.06 2.9 10.98
2000 10 3 7.28 19.32 9.45 14.38
2000 10 4 0 16.23 -2.49 6.87
2000 10 5 0 25.4 8.11 16.75
2000 10 6 0 25.47 2.4 13.93
2000 10 7 0 22.77 5.59 14.18
2000 10 8 0 17.64 1.82 9.73
2000 10 9 0 23.32 6.4 14.86
2000 10 10 0 15.18 -5.16 5.01
2000 10 11 0 17.13 -2.69 7.22
2000 10 12 0 13.9 -2.44 5.73
2000 10 13 0 16.57 -2.08 7.25
2000 10 14 0 13.52 0.65 7.08
2000 10 15 0 12.6 -4.2 4.2
2000 10 16 0 15.6 -4.14 5.73
2000 10 17 0.6 8.45 -6.19 1.13
2000 10 18 0 10.47 -2.16 4.16
2000 10 19 0.1 21.71 4.66 13.19
2000 10 20 4.1 19.76 0.12 9.94
2000 10 21 1.48 22.52 11.92 17.22
2000 10 22 0 19.22 3.61 11.41
2000 10 23 0 14.31 -4.74 4.79
2000 10 24 0 15.68 -2.63 6.53
2000 10 25 0 12.93 5.76 9.34
2000 10 26 1.15 15.84 7.13 11.48
2000 10 27 3.1 13.97 -0.26 6.86
2000 10 28 0 5.08 -6.35 -0.63
2000 10 29 0 10.84 -7.17 1.84
2000 10 30 0 16.83 2.25 9.54
2000 10 31 0 18.52 -2.39 8.06
2000 11 1 0.08 18.46 0.12 9.29
2000 11 2 56.6 14.45 4.69 9.57
2000 11 3 3.72 13.98 7.5 10.74
2000 11 4 0.55 9.2 0.5 4.85
2000 11 5 0 9.46 0.6 5.03
2000 11 6 0 19.04 2.72 10.88
2000 11 7 13.07 15.66 4.3 9.98
2000 11 8 0.12 5.16 -3.63 0.77
2000 11 9 0 6.72 -5.67 0.52
2000 11 10 0 6.47 -2.22 2.12
2000 11 11 0 4.04 -9.83 -2.9
2000 11 12 0 14.13 0.65 7.39
2000 11 13 0.25 16.54 -2.51 7.01
2000 11 14 0.4 9.98 -0.29 4.85
2000 11 15 0 10.27 -1.77 4.25
2000 11 16 0 6.13 -7.51 -0.69
2000 11 17 0 5.09 -6.83 -0.87
2000 11 18 0 11.95 -1.64 5.15
2000 11 19 1.95 14.5 0.81 7.66
2000 11 20 1.98 3.96 -5.58 -0.81
2000 11 21 1.23 8.42 0.73 4.58
2000 11 22 7.88 4.42 -6.91 -1.25
2000 11 23 0 4.02 -4.85 -0.42
2000 11 24 0 3.41 -10.95 -3.77
2000 11 25 0.2 13.97 0.36 7.17
2000 11 26 0.15 12.05 -1.98 5.04
2000 11 27 27.1 7.58 0 3.79
2000 11 28 4.55 14.08 0.41 7.25
2000 11 29 3.95 3.15 -6.83 -1.84
2000 11 30 2.8 2.06 -3.3 -0.62
2000 12 1 0 -0.01 -18.04 -9.03
2000 12 2 0 4.51 -4.58 -0.04
2000 12 3 0.77 -1.08 -11.33 -6.21
2000 12 4 0.85 7.11 -3.83 1.64
2000 12 5 0 4.4 -4.43 -0.01
2000 12 6 0 -3.08 -10.01 -6.54
2000 12 7 0 6.2 -8.16 -0.98
2000 12 8 1.12 16.66 2.59 9.62
2000 12 9 3.95 14.28 -1.71 6.29
2000 12 10 5.38 8.61 -2.68 2.96
2000 12 11 3.6 7.96 -1.3 3.33
2000 12 12 0 4.94 -3.86 0.54
2000 12 13 0 -0.35 -15.02 -7.68
2000 12 14 4.93 -1.51 -15.82 -8.67
2000 12 15 0 4.95 -2.73 1.11
2000 12 16 0 -0.42 -11.25 -5.84
2000 12 17 0 -6 -17.31 -11.65
2000 12 18 1.55 3.69 -6.62 -1.47
2000 12 19 0.08 -2.34 -8.29 -5.31
2000 12 20 0 5.98 -5.45 0.27
2000 12 21 1.92 -2.65 -18.77 -10.71
2000 12 22 0 2.4 -10.63 -4.12
2000 12 23 0 -3.9 -25.63 -14.76
2000 12 24 0 0.7 -7.17 -3.23
2000 12 25 0 -1 -10.59 -5.8
2000 12 26 0 -1.4 -10.85 -6.12
2000 12 27 0 0.87 -7.67 -3.4
2000 12 28 0 2.02 -9.13 -3.56
2000 12 29 5.72 3.4 -5.45 -1.03
2000 12 30 0.1 0.76 -7.62 -3.43
2000 12 31 0 -7.9 -14.56 -11.23
2001 1 1 0 -0.94 -14.4 -7.67
2001 1 2 0 -4.96 -18.31 -11.63
2001 1 3 0 -4.21 -21.3 -12.76
2001 1 4 1.8 -3.26 -15.52 -9.39
2001 1 5 0.25 1.94 -4.38 -1.22
2001 1 6 0.93 -1.71 -12.2 -6.96
2001 1 7 0 -6.36 -12.04 -9.2
2001 1 8 0 2.27 -13.96 -5.85
2001 1 9 0 -0.67 -11.08 -5.88
2001 1 10 11.8 4.84 -7.15 -1.16
2001 1 11 0 4.16 -1.51 1.33
2001 1 12 0 -1.31 -13.13 -7.22
2001 1 13 0 1.78 -7.27 -2.74
2001 1 14 21.29 1.64 -10.32 -4.34
2001 1 15 5.75 -5.43 -12.7 -9.06
2001 1 16 3.39 -7.66 -17.75 -12.7
2001 1 17 0 -9.8 -19.21 -14.51
2001 1 18 0.95 -3.38 -10.87 -7.12
2001 1 19 0.25 -6.21 -15.84 -11.03
2001 1 20 14.49 -2.17 -14.33 -8.25
2001 1 21 0 -8.51 -27.11 -17.81
2001 1 22 0 -2.19 -10.44 -6.31
2001 1 23 0.25 4.66 -6.07 -0.7
2001 1 24 0 3.97 -3.65 0.16
2001 1 25 0 4.14 -11.11 -3.48
2001 1 26 0 2.54 -16.38 -6.92
2001 1 27 0.03 -1.1 -11.25 -6.17
2001 1 28 0 -2.35 -10.05 -6.2
2001 1 29 0 -1.05 -9.51 -5.28
2001 1 30 5.12 -4.89 -14.32 -9.61
2001 1 31 1.87 -1.8 -14.25 -8.03
2001 2 1 0 -10.3 -25.45 -17.88
2001 2 2 0 -3.89 -12.87 -8.38
2001 2 3 0 -0.19 -13.65 -6.92
2001 2 4 0.05 -0.7 -8.5 -4.6
2001 2 5 10.68 3.67 -11.88 -4.11
2001 2 6 0 -1.32 -11.89 -6.61
2001 2 7 0 -5.5 -13.46 -9.48
2001 2 8 0 0.06 -12.02 -5.98
2001 2 9 0 4.14 -10.94 -3.4
2001 2 10 0 0.68 -20.46 -9.89
2001 2 11 0.05 -2.23 -9.2 -5.71
2001 2 12 0.22 1.72 -4.08 -1.18
2001 2 13 0 3.02 -6.33 -1.66
2001 2 14 0 -0.03 -15.82 -7.92
2001 2 15 0 -7.43 -17.61 -12.52
2001 2 16 0 9.04 -2.33 3.35
2001 2 17 0 -1.02 -17.66 -9.34
2001 2 18 2.94 4.49 -3.64 0.43
2001 2 19 0 8.26 -7.98 0.14
2001 2 20 0 0.75 -10.32 -4.79
2001 2 21 0 -8.91 -22.06 -15.48
2001 2 22 0.3 -0.59 -10.81 -5.7
2001 2 23 0.17 -7.1 -23.41 -15.25
2001 2 24 1.27 14.76 -1.61 6.58
2001 2 25 0 3.8 -5.57 -0.89
2001 2 26 0 -5.32 -14.22 -9.77
2001 2 27 26.68 3.27 -5.12 -0.92
2001 2 28 3.21 2.99 -2.93 0.03
2001 3 1 0.2 2.3 -6.65 -2.18
2001 3 2 0.22 4.06 -6.51 -1.23
2001 3 3 1.35 9.55 -4.69 2.43
2001 3 4 0 1.17 -12.16 -5.5
2001 3 5 0 -3.49 -12.46 -7.98
2001 3 6 0 2.85 -10.85 -4
2001 3 7 0 0.43 -10.36 -4.96
2001 3 8 13.57 14.53 -2.93 5.8
2001 3 9 2.71 11.55 -0.86 5.35
2001 3 10 0.12 4.06 -0.94 1.56
2001 3 11 0 0.58 -7.65 -3.54
2001 3 12 0 11.87 -5.69 3.09
2001 3 13 28.45 11.13 2.3 6.71
2001 3 14 6.38 -2.02 -7.82 -4.92
2001 3 15 33.87 18.1 3.99 11.05
2001 3 16 0 1.84 -5.35 -1.75
2001 3 17 17.86 6.11 -3.56 1.28
2001 3 18 0 3.34 -3.41 -0.04
2001 3 19 0 2.44 -10.36 -3.96
2001 3 20 0 4.15 -5.47 -0.66
2001 3 21 0 6.59 -3.29 1.65
2001 3 22 0 6.25 -3.84 1.21
2001 3 23 0 7.17 -10.24 -1.54
2001 3 24 2.59 10.43 -2.27 4.08
2001 3 25 4.77 19.5 2.83 11.16
2001 3 26 19.69 12.75 3.53 8.14
2001 3 27 0 7.61 0.56 4.08
2001 3 28 19.92 10.03 -0.61 4.71
2001 3 29 0 7.61 0.56 4.08
2001 3 30 0 10.76 -4.87 2.94
2001 3 31 0.25 17.15 -2.69 7.23
2001 4 1 17.74 19.28 0.69 9.99
2001 4 2 39.95 8.5 -1.73 3.38
2001 4 3 3.39 10.84 6.17 8.5
2001 4 4 2.37 13.35 -0.68 6.34
2001 4 5 12.5 12.65 -3.5 4.58
2001 4 6 7.78 16.6 -0.56 8.02
2001 4 7 0.08 4.04 -7.18 -1.57
2001 4 8 0 19.14 1.22 10.18
2001 4 9 0 9 -3.26 2.87
2001 4 10 0 9.33 -1.93 3.7
2001 4 11 0 10.15 -3.94 3.11
2001 4 12 4.24 9.91 -4.61 2.65
2001 4 13 0 13.18 2.26 7.72
2001 4 14 1.42 9.15 -4.44 2.36
2001 4 15 1.49 7.09 1.46 4.28
2001 4 16 0.08 17.19 6.01 11.6
2001 4 17 0.62 11.35 -1.04 5.15
2001 4 18 0 8.95 -0.4 4.27
2001 4 19 0 15.83 -1.95 6.94
2001 4 20 0 6.17 -4.78 0.69
2001 4 21 0 16.98 -2.33 7.33
2001 4 22 1.05 14.2 1.25 7.72
2001 4 23 1.33 11.4 -1.55 4.92
2001 4 24 4.59 17.04 5.97 11.5
2001 4 25 0 15.35 3.91 9.63
2001 4 26 0 24.03 4.66 14.35
2001 4 27 0 7.71 -1.53 3.09
2001 4 28 14.74 14.86 4.73 9.8
2001 4 29 12.6 9.18 2.16 5.67
2001 4 30 0 17.3 -3.71 6.8
2001 5 1 10.65 16.74 2.15 9.44
2001 5 2 3.04 11.5 2.9 7.2
2001 5 3 5 17.78 1.19 9.49
2001 5 4 0 14.14 -0.89 6.62
2001 5 5 0 23.04 1.93 12.48
2001 5 6 9.77 12.41 -1.22 5.59
2001 5 7 0.22 9.9 4.8 7.35
2001 5 8 10.23 22.67 4.81 13.74
2001 5 9 12.76 20.2 7.36 13.78
2001 5 10 19.44 17.83 9.85 13.84
2001 5 11 2.57 13.64 7.42 10.53
2001 5 12 28.13 18.45 6.93 12.69
2001 5 13 0 16.18 10.53 13.36
2001 5 14 0 19.33 5.89 12.61
2001 5 15 0 14.77 0.17 7.47
2001 5 16 0 18.28 0.61 9.45
2001 5 17 0 26.57 14.85 20.71
2001 5 18 0 17.01 2.54 9.78
2001 5 19 0 17.83 1.99 9.91
2001 5 20 0.4 26.28 9.86 18.07
2001 5 21 0 21.79 2.91 12.35
2001 5 22 0 17.18 -1.33 7.92
2001 5 23 21.64 15.23 3.33 9.28
2001 5 24 15.94 22.02 7.89 14.96
2001 5 25 0 28.27 13.29 20.78
2001 5 26 0 19.99 3.95 11.97
2001 5 27 0 17.79 5.57 11.68
2001 5 28 0 22.05 7.13 14.59
2001 5 29 15.86 20.49 6.01 13.25
2001 5 30 8.25 18.94 6.44 12.69
2001 5 31 1.62 26.24 15.12 20.68
2001 6 1 8.27 28.09 15.55 21.82
2001 6 2 0.75 28.49 11.86 20.17
2001 6 3 0.32 27.29 14.86 21.07
2001 6 4 0 25.76 6.36 16.06
2001 6 5 0 26.04 7.16 16.6
2001 6 6 0 28.49 18.16 23.32
2001 6 7 0.05 18.49 2.82 10.65
2001 6 8 14.01 18.77 12.17 15.47
2001 6 9 0 18.04 11.27 14.65
2001 6 10 0 27.6 9.94 18.77
2001 6 11 0 23.57 5.96 14.77
2001 6 12 4.7 28.69 12.64 20.66
2001 6 13 0 25.42 13.59 19.51
2001 6 14 0 26.86 8.43 17.64
2001 6 15 0 30.41 16.03 23.22
2001 6 16 0.05 27.7 14.95 21.32
2001 6 17 0 25.42 6.19 15.81
2001 6 18 0 28.2 15.82 22.01
2001 6 19 1.65 26.66 16.14 21.4
2001 6 20 0.57 16.85 3.47 10.16
2001 6 21 0 21.55 5.56 13.55
2001 6 22 0 27.88 11.37 19.62
2001 6 23 18.28 26.69 12.51 19.6
2001 6 24 11.32 18.13 13.61 15.87
2001 6 25 3.07 35.71 19.23 27.47
2001 6 26 6.28 26.13 12.16 19.14
2001 6 27 0 23.43 10.78 17.11
2001 6 28 0 25.91 11.7 18.8
2001 6 29 0 22.79 9.64 16.21
2001 6 30 0 23.63 8.26 15.95
2001 7 1 0 27.39 11.57 19.48
2001 7 2 0 26.47 9.45 17.96
2001 7 3 0 29.97 10.88 20.43
2001 7 4 12.55 32.82 20.7 26.76
2001 7 5 16.56 30.5 15.62 23.06
2001 7 6 0 22.07 12.62 17.34
2001 7 7 0.32 34.15 15.94 25.04
2001 7 8 0.32 30.92 18.89 24.91
2001 7 9 0.3 30.06 15.3 22.68
2001 7 10 0.05 29.38 14.88 22.13
2001 7 11 1 28.93 16.55 22.74
2001 7 12 0.5 31.84 18.39 25.12
2001 7 13 0 28.74 11.17 19.95
2001 7 14 3.11 27.8 16.48 22.14
2001 7 15 4.29 22.76 17.38 20.07
2001 7 16 0.62 27.52 15.88 21.7
2001 7 17 0.98 28.64 15.31 21.98
2001 7 18 6.05 26.34 16.89 21.62
2001 7 19 0 27.82 12.4 20.11
2001 7 20 0 33.15 14.82 23.98
2001 7 21 1.35 34.7 17.49 26.09
2001 7 22 2.16 33.62 16.54 25.08
2001 7 23 2.24 30.58 19.66 25.12
2001 7 24 0 26.77 13.18 19.98
2001 7 25 0 26.2 16.38 21.29
2001 7 26 3.02 27.53 11.36 19.45
2001 7 27 0.25 18.35 14.39 16.37
2001 7 28 0 26.75 13.52 20.13
2001 7 29 0 29.36 17.18 23.27
2001 7 30 0 33 16.14 24.57
2001 7 31 0 28.02 17.12 22.57
2001 8 1 0 24.68 11.91 18.3
2001 8 2 15.71 28.67 13.7 21.19
2001 8 3 0.43 27.68 11.7 19.69
2001 8 4 0.47 26.6 11.22 18.91
2001 8 5 0 30.76 20.35 25.55
2001 8 6 0 32.76 12.72 22.74
2001 8 7 0 29.04 14.75 21.89
2001 8 8 0 24.58 10.38 17.48
2001 8 9 0 27.87 12.05 19.96
2001 8 10 0 31.24 14.16 22.7
2001 8 11 2.77 27.17 11.41 19.29
2001 8 12 0 30.72 13.89 22.3
2001 8 13 0.85 30.87 13.89 22.38
2001 8 14 3.99 25.5 13.83 19.66
2001 8 15 0.32 28.49 13.73 21.11
2001 8 16 0.32 23.66 15.78 19.72
2001 8 17 0.43 28.59 12.51 20.55
2001 8 18 0.32 23.66 15.78 19.72
2001 8 19 0 25.65 11.26 18.45
2001 8 20 5.69 28.77 11.84 20.3
2001 8 21 0.03 24.64 13.79 19.21
2001 8 22 7.55 26.15 13.63 19.89
2001 8 23 0 21.18 9.47 15.32
2001 8 24 3.94 25.18 9.8 17.49
2001 8 25 1.3 27.81 13.46 20.63
2001 8 26 0 28.89 13.2 21.05
2001 8 27 6.97 28.26 13.25 20.76
2001 8 28 3.82 19.9 9.93 14.91
2001 8 29 0.65 25.46 17.51 21.48
2001 8 30 13.65 22.69 15.55 19.12
2001 8 31 0 27.66 14.23 20.95
2001 9 1 0 29.71 18.51 24.11
2001 9 2 0 24.29 14.2 19.24
2001 9 3 1.05 30.46 15.41 22.94
